Pressure_GPa,Temp,Time_min,Size_um
9.3,895,0.43,5995
9.30808080808081,895.20202020202,0.430808080808081,5995.20202020202
9.31616161616162,895.40404040404,0.431616161616162,5995.40404040404
9.32424242424242,895.606060606061,0.432424242424242,5995.60606060606
9.33232323232323,895.808080808081,0.433232323232323,5995.80808080808
9.34040404040404,896.010101010101,0.434040404040404,5996.0101010101
9.34848484848485,896.212121212121,0.434848484848485,5996.21212121212
9.35656565656566,896.414141414141,0.435656565656566,5996.41414141414
9.36464646464647,896.616161616162,0.436464646464646,5996.61616161616
9.37272727272727,896.818181818182,0.437272727272727,5996.81818181818
9.38080808080808,897.020202020202,0.438080808080808,5997.0202020202
9.38888888888889,897.222222222222,0.438888888888889,5997.22222222222
9.3969696969697,897.424242424242,0.43969696969697,5997.42424242424
9.40505050505051,897.626262626263,0.440505050505051,5997.62626262626
9.41313131313131,897.828282828283,0.441313131313131,5997.82828282828
9.42121212121212,898.030303030303,0.442121212121212,5998.0303030303
9.42929292929293,898.232323232323,0.442929292929293,5998.23232323232
9.43737373737374,898.434343434343,0.443737373737374,5998.43434343434
9.44545454545455,898.636363636364,0.444545454545455,5998.63636363636
9.45353535353535,898.838383838384,0.445353535353535,5998.83838383838
9.46161616161616,899.040404040404,0.446161616161616,5999.0404040404
9.46969696969697,899.242424242424,0.446969696969697,5999.24242424242
9.47777777777778,899.444444444444,0.447777777777778,5999.44444444444
9.48585858585859,899.646464646465,0.448585858585859,5999.64646464646
9.49393939393939,899.848484848485,0.449393939393939,5999.84848484848
9.5020202020202,900.050505050505,0.45020202020202,6000.05050505051
9.51010101010101,900.252525252525,0.451010101010101,6000.25252525253
9.51818181818182,900.454545454545,0.451818181818182,6000.45454545455
9.52626262626263,900.656565656566,0.452626262626263,6000.65656565657
9.53434343434343,900.858585858586,0.453434343434343,6000.85858585859
9.54242424242424,901.060606060606,0.454242424242424,6001.06060606061
9.55050505050505,901.262626262626,0.455050505050505,6001.26262626263
9.55858585858586,901.464646464646,0.455858585858586,6001.46464646465
9.56666666666667,901.666666666667,0.456666666666667,6001.66666666667
9.57474747474747,901.868686868687,0.457474747474747,6001.86868686869
9.58282828282828,902.070707070707,0.458282828282828,6002.07070707071
9.59090909090909,902.272727272727,0.459090909090909,6002.27272727273
9.5989898989899,902.474747474747,0.45989898989899,6002.47474747475
9.60707070707071,902.676767676768,0.460707070707071,6002.67676767677
9.61515151515152,902.878787878788,0.461515151515151,6002.87878787879
9.62323232323232,903.080808080808,0.462323232323232,6003.08080808081
9.63131313131313,903.282828282828,0.463131313131313,6003.28282828283
9.63939393939394,903.484848484848,0.463939393939394,6003.48484848485
9.64747474747475,903.686868686869,0.464747474747475,6003.68686868687
9.65555555555556,903.888888888889,0.465555555555556,6003.88888888889
9.66363636363636,904.090909090909,0.466363636363636,6004.09090909091
9.67171717171717,904.292929292929,0.467171717171717,6004.29292929293
9.67979797979798,904.49494949495,0.467979797979798,6004.49494949495
9.68787878787879,904.69696969697,0.468787878787879,6004.69696969697
9.69595959595959,904.89898989899,0.46959595959596,6004.89898989899
8.3,1795,58,29
8.30808080808081,1795.20202020202,58.0808080808081,29.040404040404
8.31616161616162,1795.40404040404,58.1616161616162,29.0808080808081
8.32424242424242,1795.60606060606,58.2424242424242,29.1212121212121
8.33232323232323,1795.80808080808,58.3232323232323,29.1616161616162
8.34040404040404,1796.0101010101,58.4040404040404,29.2020202020202
8.34848484848485,1796.21212121212,58.4848484848485,29.2424242424242
8.35656565656566,1796.41414141414,58.5656565656566,29.2828282828283
8.36464646464647,1796.61616161616,58.6464646464646,29.3232323232323
8.37272727272727,1796.81818181818,58.7272727272727,29.3636363636364
8.38080808080808,1797.0202020202,58.8080808080808,29.4040404040404
8.38888888888889,1797.22222222222,58.8888888888889,29.4444444444444
8.3969696969697,1797.42424242424,58.969696969697,29.4848484848485
8.40505050505051,1797.62626262626,59.0505050505051,29.5252525252525
8.41313131313131,1797.82828282828,59.1313131313131,29.5656565656566
8.42121212121212,1798.0303030303,59.2121212121212,29.6060606060606
8.42929292929293,1798.23232323232,59.2929292929293,29.6464646464646
8.43737373737374,1798.43434343434,59.3737373737374,29.6868686868687
8.44545454545455,1798.63636363636,59.4545454545455,29.7272727272727
8.45353535353535,1798.83838383838,59.5353535353535,29.7676767676768
8.46161616161616,1799.0404040404,59.6161616161616,29.8080808080808
8.46969696969697,1799.24242424242,59.6969696969697,29.8484848484848
8.47777777777778,1799.44444444444,59.7777777777778,29.8888888888889
8.48585858585859,1799.64646464646,59.8585858585859,29.9292929292929
8.49393939393939,1799.84848484848,59.9393939393939,29.969696969697
8.5020202020202,1800.05050505051,60.020202020202,30.010101010101
8.51010101010101,1800.25252525253,60.1010101010101,30.0505050505051
8.51818181818182,1800.45454545455,60.1818181818182,30.0909090909091
8.52626262626263,1800.65656565657,60.2626262626263,30.1313131313131
8.53434343434343,1800.85858585859,60.3434343434343,30.1717171717172
8.54242424242424,1801.06060606061,60.4242424242424,30.2121212121212
8.55050505050505,1801.26262626263,60.5050505050505,30.2525252525253
8.55858585858586,1801.46464646465,60.5858585858586,30.2929292929293
8.56666666666667,1801.66666666667,60.6666666666667,30.3333333333333
8.57474747474747,1801.86868686869,60.7474747474747,30.3737373737374
8.58282828282828,1802.07070707071,60.8282828282828,30.4141414141414
8.59090909090909,1802.27272727273,60.9090909090909,30.4545454545455
8.5989898989899,1802.47474747475,60.989898989899,30.4949494949495
8.60707070707071,1802.67676767677,61.0707070707071,30.5353535353535
8.61515151515152,1802.87878787879,61.1515151515151,30.5757575757576
8.62323232323232,1803.08080808081,61.2323232323232,30.6161616161616
8.63131313131313,1803.28282828283,61.3131313131313,30.6565656565657
8.63939393939394,1803.48484848485,61.3939393939394,30.6969696969697
8.64747474747475,1803.68686868687,61.4747474747475,30.7373737373737
8.65555555555556,1803.88888888889,61.5555555555556,30.7777777777778
8.66363636363636,1804.09090909091,61.6363636363636,30.8181818181818
8.67171717171717,1804.29292929293,61.7171717171717,30.8585858585859
8.67979797979798,1804.49494949495,61.7979797979798,30.8989898989899
8.68787878787879,1804.69696969697,61.8787878787879,30.9393939393939
8.69595959595959,1804.89898989899,61.959595959596,30.979797979798
18,1495,28,0.08
18.0808080808081,1495.20202020202,28.0808080808081,0.0808080808080808
18.1616161616162,1495.40404040404,28.1616161616162,0.0816161616161616
18.2424242424242,1495.60606060606,28.2424242424242,0.0824242424242424
18.3232323232323,1495.80808080808,28.3232323232323,0.0832323232323232
18.4040404040404,1496.0101010101,28.4040404040404,0.084040404040404
18.4848484848485,1496.21212121212,28.4848484848485,0.0848484848484849
18.5656565656566,1496.41414141414,28.5656565656566,0.0856565656565657
18.6464646464646,1496.61616161616,28.6464646464646,0.0864646464646465
18.7272727272727,1496.81818181818,28.7272727272727,0.0872727272727273
18.8080808080808,1497.0202020202,28.8080808080808,0.0880808080808081
18.8888888888889,1497.22222222222,28.8888888888889,0.0888888888888889
18.969696969697,1497.42424242424,28.969696969697,0.0896969696969697
19.0505050505051,1497.62626262626,29.0505050505051,0.0905050505050505
19.1313131313131,1497.82828282828,29.1313131313131,0.0913131313131313
19.2121212121212,1498.0303030303,29.2121212121212,0.0921212121212121
19.2929292929293,1498.23232323232,29.2929292929293,0.0929292929292929
19.3737373737374,1498.43434343434,29.3737373737374,0.0937373737373737
19.4545454545455,1498.63636363636,29.4545454545455,0.0945454545454545
19.5353535353535,1498.83838383838,29.5353535353535,0.0953535353535354
19.6161616161616,1499.0404040404,29.6161616161616,0.0961616161616162
19.6969696969697,1499.24242424242,29.6969696969697,0.096969696969697
19.7777777777778,1499.44444444444,29.7777777777778,0.0977777777777778
19.8585858585859,1499.64646464646,29.8585858585859,0.0985858585858586
19.9393939393939,1499.84848484848,29.9393939393939,0.0993939393939394
20.020202020202,1500.05050505051,30.020202020202,0.10020202020202
20.1010101010101,1500.25252525253,30.1010101010101,0.101010101010101
20.1818181818182,1500.45454545455,30.1818181818182,0.101818181818182
20.2626262626263,1500.65656565657,30.2626262626263,0.102626262626263
20.3434343434343,1500.85858585859,30.3434343434343,0.103434343434343
20.4242424242424,1501.06060606061,30.4242424242424,0.104242424242424
20.5050505050505,1501.26262626263,30.5050505050505,0.105050505050505
20.5858585858586,1501.46464646465,30.5858585858586,0.105858585858586
20.6666666666667,1501.66666666667,30.6666666666667,0.106666666666667
20.7474747474747,1501.86868686869,30.7474747474747,0.107474747474747
20.8282828282828,1502.07070707071,30.8282828282828,0.108282828282828
20.9090909090909,1502.27272727273,30.9090909090909,0.109090909090909
20.989898989899,1502.47474747475,30.989898989899,0.10989898989899
21.0707070707071,1502.67676767677,31.0707070707071,0.110707070707071
21.1515151515152,1502.87878787879,31.1515151515152,0.111515151515152
21.2323232323232,1503.08080808081,31.2323232323232,0.112323232323232
21.3131313131313,1503.28282828283,31.3131313131313,0.113131313131313
21.3939393939394,1503.48484848485,31.3939393939394,0.113939393939394
21.4747474747475,1503.68686868687,31.4747474747475,0.114747474747475
21.5555555555556,1503.88888888889,31.5555555555556,0.115555555555556
21.6363636363636,1504.09090909091,31.6363636363636,0.116363636363636
21.7171717171717,1504.29292929293,31.7171717171717,0.117171717171717
21.7979797979798,1504.49494949495,31.7979797979798,0.117979797979798
21.8787878787879,1504.69696969697,31.8787878787879,0.118787878787879
21.959595959596,1504.89898989899,31.959595959596,0.11959595959596
23,1695,28,0.18
23.0808080808081,1695.20202020202,28.0808080808081,0.180808080808081
23.1616161616162,1695.40404040404,28.1616161616162,0.181616161616162
23.2424242424242,1695.60606060606,28.2424242424242,0.182424242424242
23.3232323232323,1695.80808080808,28.3232323232323,0.183232323232323
23.4040404040404,1696.0101010101,28.4040404040404,0.184040404040404
23.4848484848485,1696.21212121212,28.4848484848485,0.184848484848485
23.5656565656566,1696.41414141414,28.5656565656566,0.185656565656566
23.6464646464646,1696.61616161616,28.6464646464646,0.186464646464646
23.7272727272727,1696.81818181818,28.7272727272727,0.187272727272727
23.8080808080808,1697.0202020202,28.8080808080808,0.188080808080808
23.8888888888889,1697.22222222222,28.8888888888889,0.188888888888889
23.969696969697,1697.42424242424,28.969696969697,0.18969696969697
24.0505050505051,1697.62626262626,29.0505050505051,0.190505050505051
24.1313131313131,1697.82828282828,29.1313131313131,0.191313131313131
24.2121212121212,1698.0303030303,29.2121212121212,0.192121212121212
24.2929292929293,1698.23232323232,29.2929292929293,0.192929292929293
24.3737373737374,1698.43434343434,29.3737373737374,0.193737373737374
24.4545454545455,1698.63636363636,29.4545454545455,0.194545454545455
24.5353535353535,1698.83838383838,29.5353535353535,0.195353535353535
24.6161616161616,1699.0404040404,29.6161616161616,0.196161616161616
24.6969696969697,1699.24242424242,29.6969696969697,0.196969696969697
24.7777777777778,1699.44444444444,29.7777777777778,0.197777777777778
24.8585858585859,1699.64646464646,29.8585858585859,0.198585858585859
24.9393939393939,1699.84848484848,29.9393939393939,0.199393939393939
25.020202020202,1700.05050505051,30.020202020202,0.20020202020202
25.1010101010101,1700.25252525253,30.1010101010101,0.201010101010101
25.1818181818182,1700.45454545455,30.1818181818182,0.201818181818182
25.2626262626263,1700.65656565657,30.2626262626263,0.202626262626263
25.3434343434343,1700.85858585859,30.3434343434343,0.203434343434343
25.4242424242424,1701.06060606061,30.4242424242424,0.204242424242424
25.5050505050505,1701.26262626263,30.5050505050505,0.205050505050505
25.5858585858586,1701.46464646465,30.5858585858586,0.205858585858586
25.6666666666667,1701.66666666667,30.6666666666667,0.206666666666667
25.7474747474747,1701.86868686869,30.7474747474747,0.207474747474747
25.8282828282828,1702.07070707071,30.8282828282828,0.208282828282828
25.9090909090909,1702.27272727273,30.9090909090909,0.209090909090909
25.989898989899,1702.47474747475,30.989898989899,0.20989898989899
26.0707070707071,1702.67676767677,31.0707070707071,0.210707070707071
26.1515151515152,1702.87878787879,31.1515151515152,0.211515151515152
26.2323232323232,1703.08080808081,31.2323232323232,0.212323232323232
26.3131313131313,1703.28282828283,31.3131313131313,0.213131313131313
26.3939393939394,1703.48484848485,31.3939393939394,0.213939393939394
26.4747474747475,1703.68686868687,31.4747474747475,0.214747474747475
26.5555555555556,1703.88888888889,31.5555555555556,0.215555555555556
26.6363636363636,1704.09090909091,31.6363636363636,0.216363636363636
26.7171717171717,1704.29292929293,31.7171717171717,0.217171717171717
26.7979797979798,1704.49494949495,31.7979797979798,0.217979797979798
26.8787878787879,1704.69696969697,31.8787878787879,0.218787878787879
26.959595959596,1704.89898989899,31.959595959596,0.21959595959596
7.8,1295,0.1,0.01
7.80808080808081,1295.20202020202,0.102020202020202,0.010040404040404
7.81616161616162,1295.40404040404,0.104040404040404,0.0100808080808081
7.82424242424242,1295.60606060606,0.106060606060606,0.0101212121212121
7.83232323232323,1295.80808080808,0.108080808080808,0.0101616161616162
7.84040404040404,1296.0101010101,0.11010101010101,0.0102020202020202
7.84848484848485,1296.21212121212,0.112121212121212,0.0102424242424242
