E_MeV,D_cm2,A_temp,A_time_min
4.3,5e+18,1195,118
4.38888888888889,5.22222222222222e+18,1197.22222222222,118.888888888889
4.47777777777778,5.44444444444444e+18,1199.44444444444,119.777777777778
4.56666666666667,5.66666666666667e+18,1201.66666666667,120.666666666667
4.65555555555556,5.88888888888889e+18,1203.88888888889,121.555555555556
1.8,49000000000000,1095,598
1.88888888888889,49444444444444.4,1097.22222222222,598.888888888889
1.97777777777778,49888888888888.9,1099.44444444444,599.777777777778
2.06666666666667,50333333333333.3,1101.66666666667,600.666666666667
2.15555555555556,50777777777777.8,1103.88888888889,601.555555555556
2.2,7.9e+16,1045,148
2.28888888888889,7.94444444444444e+16,1047.22222222222,148.888888888889
2.37777777777778,7.98888888888889e+16,1049.44444444444,149.777777777778
2.46666666666667,8.03333333333333e+16,1051.66666666667,150.666666666667
2.55555555555556,8.07777777777778e+16,1053.88888888889,151.555555555556
9,2.3e+18,845,238
9.44444444444444,2.34444444444444e+18,847.222222222222,238.888888888889
9.88888888888889,2.38888888888889e+18,849.444444444444,239.777777777778
10.3333333333333,2.43333333333333e+18,851.666666666667,240.666666666667
10.7777777777778,2.47777777777778e+18,853.888888888889,241.555555555556
9,9e+16,795,58
9.44444444444444,9.44444444444444e+16,797.222222222222,58.8888888888889
9.88888888888889,9.88888888888889e+16,799.444444444444,59.7777777777778
10.3333333333333,1.03333333333333e+17,801.666666666667,60.6666666666667
10.7777777777778,1.07777777777778e+17,803.888888888889,61.5555555555556
4.34444444444444,5.11111111111111e+18,1196.11111111111,118.444444444444
4.43333333333333,5.33333333333333e+18,1198.33333333333,119.333333333333
4.52222222222222,5.55555555555556e+18,1200.55555555556,120.222222222222
4.61111111111111,5.77777777777778e+18,1202.77777777778,121.111111111111
4.7,6e+18,1205,122
1.84444444444444,49222222222222.2,1096.11111111111,598.444444444444
1.93333333333333,49666666666666.7,1098.33333333333,599.333333333333
2.02222222222222,50111111111111.1,1100.55555555556,600.222222222222
2.11111111111111,50555555555555.6,1102.77777777778,601.111111111111
2.2,51000000000000,1105,602
2.24444444444444,7.92222222222222e+16,1046.11111111111,148.444444444444
2.33333333333333,7.96666666666667e+16,1048.33333333333,149.333333333333
2.42222222222222,8.01111111111111e+16,1050.55555555556,150.222222222222
2.51111111111111,8.05555555555556e+16,1052.77777777778,151.111111111111
2.6,8.1e+16,1055,152
9.22222222222222,2.32222222222222e+18,846.111111111111,238.444444444444
9.66666666666667,2.36666666666667e+18,848.333333333333,239.333333333333
10.1111111111111,2.41111111111111e+18,850.555555555556,240.222222222222
10.5555555555556,2.45555555555556e+18,852.777777777778,241.111111111111
11,2.5e+18,855,242
9.22222222222222,9.22222222222222e+16,796.111111111111,58.4444444444444
9.66666666666667,9.66666666666667e+16,798.333333333333,59.3333333333333
10.1111111111111,1.01111111111111e+17,800.555555555556,60.2222222222222
10.5555555555556,1.05555555555556e+17,802.777777777778,61.1111111111111
11,1.1e+17,805,62
