Pressure_KPa,Temp,Power_KW
10,995,0.8
10.020202020202,995.20202020202,0.804040404040404
10.040404040404,995.40404040404,0.808080808080808
10.0606060606061,995.606060606061,0.812121212121212
10.0808080808081,995.808080808081,0.816161616161616
10.1010101010101,996.010101010101,0.82020202020202
10.1212121212121,996.212121212121,0.824242424242424
10.1414141414141,996.414141414141,0.828282828282828
10.1616161616162,996.616161616162,0.832323232323232
10.1818181818182,996.818181818182,0.836363636363636
10.2020202020202,997.020202020202,0.84040404040404
10.2222222222222,997.222222222222,0.844444444444444
10.2424242424242,997.424242424242,0.848484848484849
10.2626262626263,997.626262626263,0.852525252525253
10.2828282828283,997.828282828283,0.856565656565657
10.3030303030303,998.030303030303,0.860606060606061
10.3232323232323,998.232323232323,0.864646464646465
10.3434343434343,998.434343434343,0.868686868686869
10.3636363636364,998.636363636364,0.872727272727273
10.3838383838384,998.838383838384,0.876767676767677
10.4040404040404,999.040404040404,0.880808080808081
10.4242424242424,999.242424242424,0.884848484848485
10.4444444444444,999.444444444444,0.888888888888889
10.4646464646465,999.646464646465,0.892929292929293
10.4848484848485,999.848484848485,0.896969696969697
10.5050505050505,1000.05050505051,0.901010101010101
10.5252525252525,1000.25252525253,0.905050505050505
10.5454545454545,1000.45454545455,0.909090909090909
10.5656565656566,1000.65656565657,0.913131313131313
10.5858585858586,1000.85858585859,0.917171717171717
10.6060606060606,1001.06060606061,0.921212121212121
10.6262626262626,1001.26262626263,0.925252525252525
10.6464646464646,1001.46464646465,0.929292929292929
10.6666666666667,1001.66666666667,0.933333333333333
10.6868686868687,1001.86868686869,0.937373737373737
10.7070707070707,1002.07070707071,0.941414141414141
10.7272727272727,1002.27272727273,0.945454545454545
10.7474747474747,1002.47474747475,0.94949494949495
10.7676767676768,1002.67676767677,0.953535353535354
10.7878787878788,1002.87878787879,0.957575757575758
10.8080808080808,1003.08080808081,0.961616161616162
10.8282828282828,1003.28282828283,0.965656565656566
10.8484848484848,1003.48484848485,0.96969696969697
10.8686868686869,1003.68686868687,0.973737373737374
10.8888888888889,1003.88888888889,0.977777777777778
10.9090909090909,1004.09090909091,0.981818181818182
10.9292929292929,1004.29292929293,0.985858585858586
10.9494949494949,1004.49494949495,0.98989898989899
10.969696969697,1004.69696969697,0.993939393939394
10.989898989899,1004.89898989899,0.997979797979798
2.8,645,0.9
2.81212121212121,645.20202020202,0.908080808080808
2.82424242424242,645.40404040404,0.916161616161616
2.83636363636364,645.606060606061,0.924242424242424
2.84848484848485,645.808080808081,0.932323232323232
2.86060606060606,646.010101010101,0.94040404040404
2.87272727272727,646.212121212121,0.948484848484848
2.88484848484848,646.414141414141,0.956565656565657
2.8969696969697,646.616161616162,0.964646464646465
2.90909090909091,646.818181818182,0.972727272727273
2.92121212121212,647.020202020202,0.980808080808081
2.93333333333333,647.222222222222,0.988888888888889
2.94545454545455,647.424242424242,0.996969696969697
2.95757575757576,647.626262626263,1.00505050505051
2.96969696969697,647.828282828283,1.01313131313131
2.98181818181818,648.030303030303,1.02121212121212
2.99393939393939,648.232323232323,1.02929292929293
3.00606060606061,648.434343434343,1.03737373737374
3.01818181818182,648.636363636364,1.04545454545455
3.03030303030303,648.838383838384,1.05353535353535
3.04242424242424,649.040404040404,1.06161616161616
3.05454545454545,649.242424242424,1.06969696969697
3.06666666666667,649.444444444444,1.07777777777778
3.07878787878788,649.646464646465,1.08585858585859
3.09090909090909,649.848484848485,1.09393939393939
3.1030303030303,650.050505050505,1.1020202020202
3.11515151515152,650.252525252525,1.11010101010101
3.12727272727273,650.454545454545,1.11818181818182
3.13939393939394,650.656565656566,1.12626262626263
3.15151515151515,650.858585858586,1.13434343434343
3.16363636363636,651.060606060606,1.14242424242424
3.17575757575758,651.262626262626,1.15050505050505
3.18787878787879,651.464646464646,1.15858585858586
3.2,651.666666666667,1.16666666666667
3.21212121212121,651.868686868687,1.17474747474747
3.22424242424242,652.070707070707,1.18282828282828
3.23636363636364,652.272727272727,1.19090909090909
3.24848484848485,652.474747474747,1.1989898989899
3.26060606060606,652.676767676768,1.20707070707071
3.27272727272727,652.878787878788,1.21515151515152
3.28484848484848,653.080808080808,1.22323232323232
3.2969696969697,653.282828282828,1.23131313131313
3.30909090909091,653.484848484848,1.23939393939394
3.32121212121212,653.686868686869,1.24747474747475
3.33333333333333,653.888888888889,1.25555555555556
3.34545454545455,654.090909090909,1.26363636363636
3.35757575757576,654.292929292929,1.27171717171717
3.36969696969697,654.49494949495,1.27979797979798
3.38181818181818,654.69696969697,1.28787878787879
3.39393939393939,654.89898989899,1.2959595959596
10.010101010101,995.10101010101,0.802020202020202
10.030303030303,995.30303030303,0.806060606060606
