E_MeV,D_cm2,A_temp,A_time_min
4.3,5e+18,1195,118
4.38888888888889,5.22222222222222e+18,1197.22222222222,118.888888888889
4.47777777777778,5.44444444444444e+18,1199.44444444444,119.777777777778
4.56666666666667,5.66666666666667e+18,1201.66666666667,120.666666666667
4.65555555555556,5.88888888888889e+18,1203.88888888889,121.555555555556
1.8,49000000000000,1095,598
1.88888888888889,49444444444444.4,1097.22222222222,598.888888888889
1.97777777777778,49888888888888.9,1099.44444444444,599.777777777778
2.06666666666667,50333333333333.3,1101.66666666667,600.666666666667
2.15555555555556,50777777777777.8,1103.88888888889,601.555555555556
4.4,9e+17,795,58
4.48888888888889,9.44444444444444e+17,797.222222222222,58.8888888888889
4.57777777777778,9.88888888888889e+17,799.444444444444,59.7777777777778
4.66666666666667,1.03333333333333e+18,801.666666666667,60.6666666666667
4.75555555555556,1.07777777777778e+18,803.888888888889,61.5555555555556
2.2,7.9e+16,1045,148
2.28888888888889,7.94444444444444e+16,1047.22222222222,148.888888888889
2.37777777777778,7.98888888888889e+16,1049.44444444444,149.777777777778
2.46666666666667,8.03333333333333e+16,1051.66666666667,150.666666666667
2.55555555555556,8.07777777777778e+16,1053.88888888889,151.555555555556
2.2,3.9e+17,1045,148
2.28888888888889,3.94444444444444e+17,1047.22222222222,148.888888888889
2.37777777777778,3.98888888888889e+17,1049.44444444444,149.777777777778
2.46666666666667,4.03333333333333e+17,1051.66666666667,150.666666666667
2.55555555555556,4.07777777777778e+17,1053.88888888889,151.555555555556
2.2,3.9e+18,1045,148
2.28888888888889,3.94444444444444e+18,1047.22222222222,148.888888888889
2.37777777777778,3.98888888888889e+18,1049.44444444444,149.777777777778
2.46666666666667,4.03333333333333e+18,1051.66666666667,150.666666666667
2.55555555555556,4.07777777777778e+18,1053.88888888889,151.555555555556
2.2,9e+18,1045,148
2.28888888888889,9.04444444444444e+18,1047.22222222222,148.888888888889
2.37777777777778,9.08888888888889e+18,1049.44444444444,149.777777777778
2.46666666666667,9.13333333333333e+18,1051.66666666667,150.666666666667
2.55555555555556,9.17777777777778e+18,1053.88888888889,151.555555555556
1.9,9e+15,995,118
1.94444444444444,9.44444444444444e+15,997.222222222222,118.888888888889
1.98888888888889,9.88888888888889e+15,999.444444444444,119.777777777778
2.03333333333333,1.03333333333333e+16,1001.66666666667,120.666666666667
2.07777777777778,1.07777777777778e+16,1003.88888888889,121.555555555556
1.9,1.9e+16,995,118
1.94444444444444,1.94444444444444e+16,997.222222222222,118.888888888889
1.98888888888889,1.98888888888889e+16,999.444444444444,119.777777777778
2.03333333333333,2.03333333333333e+16,1001.66666666667,120.666666666667
2.07777777777778,2.07777777777778e+16,1003.88888888889,121.555555555556
1.9,9e+16,995,118
1.94444444444444,9.44444444444444e+16,997.222222222222,118.888888888889
1.98888888888889,9.88888888888889e+16,999.444444444444,119.777777777778
2.03333333333333,1.03333333333333e+17,1001.66666666667,120.666666666667
2.07777777777778,1.07777777777778e+17,1003.88888888889,121.555555555556
1.9,1.9e+17,995,118
1.94444444444444,1.94444444444444e+17,997.222222222222,118.888888888889
1.98888888888889,1.98888888888889e+17,999.444444444444,119.777777777778
2.03333333333333,2.03333333333333e+17,1001.66666666667,120.666666666667
2.07777777777778,2.07777777777778e+17,1003.88888888889,121.555555555556
0.9,9e+16,995,118
0.944444444444445,9.44444444444444e+16,997.222222222222,118.888888888889
0.988888888888889,9.88888888888889e+16,999.444444444444,119.777777777778
