E_MeV,D_cm2,A_temp,A_time_min
145,300000000,795,25
146.052631578947,310526315.789474,796.052631578947,26.0526315789474
147.105263157895,321052631.578947,797.105263157895,27.1052631578947
148.157894736842,331578947.368421,798.157894736842,28.1578947368421
149.210526315789,342105263.157895,799.210526315789,29.2105263157895
150.263157894737,352631578.947368,800.263157894737,30.2631578947368
151.315789473684,363157894.736842,801.315789473684,31.3157894736842
152.368421052632,373684210.526316,802.368421052632,32.3684210526316
153.421052631579,384210526.315789,803.421052631579,33.4210526315789
154.473684210526,394736842.105263,804.473684210526,34.4736842105263
145,55000000000000,795,25
146.052631578947,56052631578947.4,796.052631578947,26.0526315789474
147.105263157895,57105263157894.7,797.105263157895,27.1052631578947
148.157894736842,58157894736842.1,798.157894736842,28.1578947368421
149.210526315789,59210526315789.5,799.210526315789,29.2105263157895
150.263157894737,60263157894736.8,800.263157894737,30.2631578947368
151.315789473684,61315789473684.2,801.315789473684,31.3157894736842
152.368421052632,62368421052631.6,802.368421052632,32.3684210526316
153.421052631579,63421052631578.9,803.421052631579,33.4210526315789
154.473684210526,64473684210526.3,804.473684210526,34.4736842105263
250,300000000,795,25
252.105263157895,310526315.789474,796.052631578947,26.0526315789474
254.210526315789,321052631.578947,797.105263157895,27.1052631578947
256.315789473684,331578947.368421,798.157894736842,28.1578947368421
258.421052631579,342105263.157895,799.210526315789,29.2105263157895
260.526315789474,352631578.947368,800.263157894737,30.2631578947368
262.631578947368,363157894.736842,801.315789473684,31.3157894736842
264.736842105263,373684210.526316,802.368421052632,32.3684210526316
266.842105263158,384210526.315789,803.421052631579,33.4210526315789
268.947368421053,394736842.105263,804.473684210526,34.4736842105263
250,55000000000000,795,25
252.105263157895,56052631578947.4,796.052631578947,26.0526315789474
254.210526315789,57105263157894.7,797.105263157895,27.1052631578947
256.315789473684,58157894736842.1,798.157894736842,28.1578947368421
258.421052631579,59210526315789.5,799.210526315789,29.2105263157895
260.526315789474,60263157894736.8,800.263157894737,30.2631578947368
262.631578947368,61315789473684.2,801.315789473684,31.3157894736842
264.736842105263,62368421052631.6,802.368421052632,32.3684210526316
266.842105263158,63421052631578.9,803.421052631579,33.4210526315789
268.947368421053,64473684210526.3,804.473684210526,34.4736842105263
95,90000000000000,895,115
96.0526315789474,92105263157894.7,896.052631578947,116.052631578947
97.1052631578947,94210526315789.5,897.105263157895,117.105263157895
98.1578947368421,96315789473684.2,898.157894736842,118.157894736842
99.2105263157895,98421052631579,899.210526315789,119.210526315789
100.263157894737,100526315789474,900.263157894737,120.263157894737
101.315789473684,102631578947368,901.315789473684,121.315789473684
102.368421052632,104736842105263,902.368421052632,122.368421052632
103.421052631579,106842105263158,903.421052631579,123.421052631579
104.473684210526,108947368421053,904.473684210526,124.473684210526
25,1500000000000,895,8
26.0526315789474,1605263157894.74,896.052631578947,8.42105263157895
27.1052631578947,1710526315789.47,897.105263157895,8.84210526315789
28.1578947368421,1815789473684.21,898.157894736842,9.26315789473684
29.2105263157895,1921052631578.95,899.210526315789,9.68421052631579
30.2631578947368,2026315789473.68,900.263157894737,10.1052631578947
31.3157894736842,2131578947368.42,901.315789473684,10.5263157894737
32.3684210526316,2236842105263.16,902.368421052632,10.9473684210526
33.4210526315789,2342105263157.89,903.421052631579,11.3684210526316
34.4736842105263,2447368421052.63,904.473684210526,11.7894736842105
25,15000000000000,895,8
26.0526315789474,16052631578947.4,896.052631578947,8.42105263157895
27.1052631578947,17105263157894.7,897.105263157895,8.84210526315789
28.1578947368421,18157894736842.1,898.157894736842,9.26315789473684
29.2105263157895,19210526315789.5,899.210526315789,9.68421052631579
30.2631578947368,20263157894736.8,900.263157894737,10.1052631578947
31.3157894736842,21315789473684.2,901.315789473684,10.5263157894737
32.3684210526316,22368421052631.6,902.368421052632,10.9473684210526
33.4210526315789,23421052631578.9,903.421052631579,11.3684210526316
34.4736842105263,24473684210526.3,904.473684210526,11.7894736842105
17000,14000000000000,595,595
17210.5263157895,14210526315789.5,596.052631578947,596.052631578947
17421.0526315789,14421052631578.9,597.105263157895,597.105263157895
17631.5789473684,14631578947368.4,598.157894736842,598.157894736842
17842.1052631579,14842105263157.9,599.210526315789,599.210526315789
18052.6315789474,15052631578947.4,600.263157894737,600.263157894737
18263.1578947368,15263157894736.8,601.315789473684,601.315789473684
18473.6842105263,15473684210526.3,602.368421052632,602.368421052632
18684.2105263158,15684210526315.8,603.421052631579,603.421052631579
18894.7368421053,15894736842105.3,604.473684210526,604.473684210526
17000,14000000000000,695,595
17210.5263157895,14210526315789.5,696.052631578947,596.052631578947
17421.0526315789,14421052631578.9,697.105263157895,597.105263157895
17631.5789473684,14631578947368.4,698.157894736842,598.157894736842
17842.1052631579,14842105263157.9,699.210526315789,599.210526315789
18052.6315789474,15052631578947.4,700.263157894737,600.263157894737
18263.1578947368,15263157894736.8,701.315789473684,601.315789473684
18473.6842105263,15473684210526.3,702.368421052632,602.368421052632
18684.2105263158,15684210526315.8,703.421052631579,603.421052631579
18894.7368421053,15894736842105.3,704.473684210526,604.473684210526
17000,14000000000000,1700,0.5
17210.5263157895,14210526315789.5,1721.05263157895,0.605263157894737
17421.0526315789,14421052631578.9,1742.10526315789,0.710526315789474
17631.5789473684,14631578947368.4,1763.15789473684,0.815789473684211
17842.1052631579,14842105263157.9,1784.21052631579,0.921052631578947
18052.6315789474,15052631578947.4,1805.26315789474,1.02631578947368
18263.1578947368,15263157894736.8,1826.31578947368,1.13157894736842
18473.6842105263,15473684210526.3,1847.36842105263,1.23684210526316
18684.2105263158,15684210526315.8,1868.42105263158,1.34210526315789
18894.7368421053,15894736842105.3,1889.47368421053,1.44736842105263
145.526315789474,305263157.894737,795.526315789474,25.5263157894737
146.578947368421,315789473.684211,796.578947368421,26.5789473684211
147.631578947368,326315789.473684,797.631578947368,27.6315789473684
148.684210526316,336842105.263158,798.684210526316,28.6842105263158
149.736842105263,347368421.052632,799.736842105263,29.7368421052632
150.789473684211,357894736.842105,800.789473684211,30.7894736842105
151.842105263158,368421052.631579,801.842105263158,31.8421052631579
152.894736842105,378947368.421053,802.894736842105,32.8947368421053
153.947368421053,389473684.210526,803.947368421053,33.9473684210526
155,400000000,805,35
145.526315789474,55526315789473.7,795.526315789474,25.5263157894737
146.578947368421,56578947368421.1,796.578947368421,26.5789473684211
147.631578947368,57631578947368.4,797.631578947368,27.6315789473684
148.684210526316,58684210526315.8,798.684210526316,28.6842105263158
149.736842105263,59736842105263.2,799.736842105263,29.7368421052632
150.789473684211,60789473684210.5,800.789473684211,30.7894736842105
151.842105263158,61842105263157.9,801.842105263158,31.8421052631579
152.894736842105,62894736842105.3,802.894736842105,32.8947368421053
153.947368421053,63947368421052.6,803.947368421053,33.9473684210526
155,65000000000000,805,35
251.052631578947,305263157.894737,795.526315789474,25.5263157894737
253.157894736842,315789473.684211,796.578947368421,26.5789473684211
255.263157894737,326315789.473684,797.631578947368,27.6315789473684
257.368421052632,336842105.263158,798.684210526316,28.6842105263158
259.473684210526,347368421.052632,799.736842105263,29.7368421052632
261.578947368421,357894736.842105,800.789473684211,30.7894736842105
263.684210526316,368421052.631579,801.842105263158,31.8421052631579
265.789473684211,378947368.421053,802.894736842105,32.8947368421053
267.894736842105,389473684.210526,803.947368421053,33.9473684210526
270,400000000,805,35
251.052631578947,55526315789473.7,795.526315789474,25.5263157894737
253.157894736842,56578947368421.1,796.578947368421,26.5789473684211
255.263157894737,57631578947368.4,797.631578947368,27.6315789473684
257.368421052632,58684210526315.8,798.684210526316,28.6842105263158
259.473684210526,59736842105263.2,799.736842105263,29.7368421052632
261.578947368421,60789473684210.5,800.789473684211,30.7894736842105
263.684210526316,61842105263157.9,801.842105263158,31.8421052631579
265.789473684211,62894736842105.3,802.894736842105,32.8947368421053
267.894736842105,63947368421052.6,803.947368421053,33.9473684210526
270,65000000000000,805,35
95.5263157894737,91052631578947.4,895.526315789474,115.526315789474
96.5789473684211,93157894736842.1,896.578947368421,116.578947368421
97.6315789473684,95263157894736.8,897.631578947368,117.631578947368
98.6842105263158,97368421052631.6,898.684210526316,118.684210526316
99.7368421052632,99473684210526.3,899.736842105263,119.736842105263
100.789473684211,101578947368421,900.789473684211,120.789473684211
101.842105263158,103684210526316,901.842105263158,121.842105263158
102.894736842105,105789473684211,902.894736842105,122.894736842105
103.947368421053,107894736842105,903.947368421053,123.947368421053
105,110000000000000,905,125
25.5263157894737,1552631578947.37,895.526315789474,8.21052631578947
26.5789473684211,1657894736842.11,896.578947368421,8.63157894736842
27.6315789473684,1763157894736.84,897.631578947368,9.05263157894737
28.6842105263158,1868421052631.58,898.684210526316,9.47368421052632
29.7368421052632,1973684210526.32,899.736842105263,9.89473684210526
30.7894736842105,2078947368421.05,900.789473684211,10.3157894736842
31.8421052631579,2184210526315.79,901.842105263158,10.7368421052632
32.8947368421053,2289473684210.53,902.894736842105,11.1578947368421
33.9473684210526,2394736842105.26,903.947368421053,11.5789473684211
35,2500000000000,905,12
25.5263157894737,15526315789473.7,895.526315789474,8.21052631578947
26.5789473684211,16578947368421.1,896.578947368421,8.63157894736842
27.6315789473684,17631578947368.4,897.631578947368,9.05263157894737
28.6842105263158,18684210526315.8,898.684210526316,9.47368421052632
29.7368421052632,19736842105263.2,899.736842105263,9.89473684210526
30.7894736842105,20789473684210.5,900.789473684211,10.3157894736842
31.8421052631579,21842105263157.9,901.842105263158,10.7368421052632
32.8947368421053,22894736842105.3,902.894736842105,11.1578947368421
33.9473684210526,23947368421052.6,903.947368421053,11.5789473684211
35,25000000000000,905,12
17105.2631578947,14105263157894.7,595.526315789474,595.526315789474
17315.7894736842,14315789473684.2,596.578947368421,596.578947368421
17526.3157894737,14526315789473.7,597.631578947368,597.631578947368
17736.8421052632,14736842105263.2,598.684210526316,598.684210526316
17947.3684210526,14947368421052.6,599.736842105263,599.736842105263
18157.8947368421,15157894736842.1,600.789473684211,600.789473684211
18368.4210526316,15368421052631.6,601.842105263158,601.842105263158
18578.9473684211,15578947368421.1,602.894736842105,602.894736842105
18789.4736842105,15789473684210.5,603.947368421053,603.947368421053
19000,16000000000000,605,605
17105.2631578947,14105263157894.7,695.526315789474,595.526315789474
17315.7894736842,14315789473684.2,696.578947368421,596.578947368421
17526.3157894737,14526315789473.7,697.631578947368,597.631578947368
17736.8421052632,14736842105263.2,698.684210526316,598.684210526316
17947.3684210526,14947368421052.6,699.736842105263,599.736842105263
18157.8947368421,15157894736842.1,700.789473684211,600.789473684211
18368.4210526316,15368421052631.6,701.842105263158,601.842105263158
18578.9473684211,15578947368421.1,702.894736842105,602.894736842105
18789.4736842105,15789473684210.5,703.947368421053,603.947368421053
19000,16000000000000,705,605
