E_MeV,D_cm2,A_temp,A_time_min
3.9,90000000000,895,118
3.91025641025641,91025641025.641,895.512820512821,118.205128205128
3.92051282051282,92051282051.2821,896.025641025641,118.410256410256
3.93076923076923,93076923076.9231,896.538461538462,118.615384615385
3.94102564102564,94102564102.5641,897.051282051282,118.820512820513
3.95128205128205,95128205128.2051,897.564102564103,119.025641025641
3.96153846153846,96153846153.8462,898.076923076923,119.230769230769
3.97179487179487,97179487179.4872,898.589743589744,119.435897435897
3.98205128205128,98205128205.1282,899.102564102564,119.641025641026
3.99230769230769,99230769230.7692,899.615384615385,119.846153846154
4.0025641025641,100256410256.41,900.128205128205,120.051282051282
4.01282051282051,101282051282.051,900.641025641026,120.25641025641
4.02307692307692,102307692307.692,901.153846153846,120.461538461538
4.03333333333333,103333333333.333,901.666666666667,120.666666666667
4.04358974358974,104358974358.974,902.179487179487,120.871794871795
4.05384615384615,105384615384.615,902.692307692308,121.076923076923
4.06410256410256,106410256410.256,903.205128205128,121.282051282051
4.07435897435897,107435897435.897,903.717948717949,121.487179487179
4.08461538461538,108461538461.538,904.230769230769,121.692307692308
4.09487179487179,109487179487.179,904.74358974359,121.897435897436
29,90000000000,745,28
29.1025641025641,91025641025.641,745.512820512821,28.2051282051282
29.2051282051282,92051282051.2821,746.025641025641,28.4102564102564
29.3076923076923,93076923076.9231,746.538461538462,28.6153846153846
29.4102564102564,94102564102.5641,747.051282051282,28.8205128205128
29.5128205128205,95128205128.2051,747.564102564103,29.025641025641
29.6153846153846,96153846153.8462,748.076923076923,29.2307692307692
29.7179487179487,97179487179.4872,748.589743589744,29.4358974358974
29.8205128205128,98205128205.1282,749.102564102564,29.6410256410256
29.9230769230769,99230769230.7692,749.615384615385,29.8461538461538
30.025641025641,100256410256.41,750.128205128205,30.0512820512821
30.1282051282051,101282051282.051,750.641025641026,30.2564102564103
30.2307692307692,102307692307.692,751.153846153846,30.4615384615385
30.3333333333333,103333333333.333,751.666666666667,30.6666666666667
30.4358974358974,104358974358.974,752.179487179487,30.8717948717949
30.5384615384615,105384615384.615,752.692307692308,31.0769230769231
30.6410256410256,106410256410.256,753.205128205128,31.2820512820513
30.7435897435897,107435897435.897,753.717948717949,31.4871794871795
30.8461538461538,108461538461.538,754.230769230769,31.6923076923077
30.9487179487179,109487179487.179,754.74358974359,31.8974358974359
29,4900000000000,1195,118
29.1025641025641,4910256410256.41,1195.51282051282,118.205128205128
29.2051282051282,4920512820512.82,1196.02564102564,118.410256410256
29.3076923076923,4930769230769.23,1196.53846153846,118.615384615385
29.4102564102564,4941025641025.64,1197.05128205128,118.820512820513
