E_MeV,D_cm2,A_temp,A_time_min
145,9000000000,1095,115
145.869565217391,9173913043.47826,1095.86956521739,115.869565217391
146.739130434783,9347826086.95652,1096.73913043478,116.739130434783
147.608695652174,9521739130.43478,1097.60869565217,117.608695652174
148.478260869565,9695652173.91304,1098.47826086957,118.478260869565
149.347826086957,9869565217.3913,1099.34782608696,119.347826086957
150.217391304348,10043478260.8696,1100.21739130435,120.217391304348
151.086956521739,10217391304.3478,1101.08695652174,121.086956521739
151.95652173913,10391304347.8261,1101.95652173913,121.95652173913
152.826086956522,10565217391.3043,1102.82608695652,122.826086956522
153.695652173913,10739130434.7826,1103.69565217391,123.695652173913
154.565217391304,10913043478.2609,1104.5652173913,124.565217391304
395,65000000000,1195,115
395.869565217391,65434782608.6957,1195.86956521739,115.869565217391
396.739130434783,65869565217.3913,1196.73913043478,116.739130434783
397.608695652174,66304347826.087,1197.60869565217,117.608695652174
398.478260869565,66739130434.7826,1198.47826086957,118.478260869565
399.347826086957,67173913043.4783,1199.34782608696,119.347826086957
400.217391304348,67608695652.1739,1200.21739130435,120.217391304348
401.086956521739,68043478260.8696,1201.08695652174,121.086956521739
401.95652173913,68478260869.5652,1201.95652173913,121.95652173913
402.826086956522,68913043478.2609,1202.82608695652,122.826086956522
403.695652173913,69347826086.9565,1203.69565217391,123.695652173913
404.565217391304,69782608695.6522,1204.5652173913,124.565217391304
70,30000000000000,1095,59
70.3478260869565,30347826086956.5,1095.86956521739,59.1739130434783
70.695652173913,30695652173913,1096.73913043478,59.3478260869565
71.0434782608696,31043478260869.6,1097.60869565217,59.5217391304348
71.3913043478261,31391304347826.1,1098.47826086957,59.695652173913
71.7391304347826,31739130434782.6,1099.34782608696,59.8695652173913
72.0869565217391,32086956521739.1,1100.21739130435,60.0434782608696
72.4347826086957,32434782608695.7,1101.08695652174,60.2173913043478
72.7826086956522,32782608695652.2,1101.95652173913,60.3913043478261
73.1304347826087,33130434782608.7,1102.82608695652,60.5652173913044
73.4782608695652,33478260869565.2,1103.69565217391,60.7391304347826
73.8260869565217,33826086956521.7,1104.5652173913,60.9130434782609
4.5,9000000000,1495,85
4.58695652173913,9173913043.47826,1495.86956521739,85.8695652173913
4.67391304347826,9347826086.95652,1496.73913043478,86.7391304347826
4.76086956521739,9521739130.43478,1497.60869565217,87.6086956521739
4.84782608695652,9695652173.91304,1498.47826086957,88.4782608695652
4.93478260869565,9869565217.3913,1499.34782608696,89.3478260869565
5.02173913043478,10043478260.8696,1500.21739130435,90.2173913043478
5.10869565217391,10217391304.3478,1501.08695652174,91.0869565217391
5.19565217391304,10391304347.8261,1501.95652173913,91.9565217391304
5.28260869565217,10565217391.3043,1502.82608695652,92.8260869565217
5.3695652173913,10739130434.7826,1503.69565217391,93.695652173913
5.45652173913043,10913043478.2609,1504.5652173913,94.5652173913043
4.5,19000000000,1495,85
4.58695652173913,19173913043.4783,1495.86956521739,85.8695652173913
4.67391304347826,19347826086.9565,1496.73913043478,86.7391304347826
4.76086956521739,19521739130.4348,1497.60869565217,87.6086956521739
4.84782608695652,19695652173.913,1498.47826086957,88.4782608695652
4.93478260869565,19869565217.3913,1499.34782608696,89.3478260869565
5.02173913043478,20043478260.8696,1500.21739130435,90.2173913043478
5.10869565217391,20217391304.3478,1501.08695652174,91.0869565217391
5.19565217391304,20391304347.8261,1501.95652173913,91.9565217391304
5.28260869565217,20565217391.3043,1502.82608695652,92.8260869565217
5.3695652173913,20739130434.7826,1503.69565217391,93.695652173913
5.45652173913043,20913043478.2609,1504.5652173913,94.5652173913043
4.5,490000000000,1495,85
4.58695652173913,491739130434.783,1495.86956521739,85.8695652173913
4.67391304347826,493478260869.565,1496.73913043478,86.7391304347826
4.76086956521739,495217391304.348,1497.60869565217,87.6086956521739
4.84782608695652,496956521739.13,1498.47826086957,88.4782608695652
4.93478260869565,498695652173.913,1499.34782608696,89.3478260869565
5.02173913043478,500434782608.696,1500.21739130435,90.2173913043478
5.10869565217391,502173913043.478,1501.08695652174,91.0869565217391
5.19565217391304,503913043478.261,1501.95652173913,91.9565217391304
5.28260869565217,505652173913.043,1502.82608695652,92.8260869565217
5.3695652173913,507391304347.826,1503.69565217391,93.695652173913
5.45652173913043,509130434782.609,1504.5652173913,94.5652173913043
4.5,4900000000000,1495,85
4.58695652173913,4917391304347.83,1495.86956521739,85.8695652173913
4.67391304347826,4934782608695.65,1496.73913043478,86.7391304347826
4.76086956521739,4952173913043.48,1497.60869565217,87.6086956521739
4.84782608695652,4969565217391.3,1498.47826086957,88.4782608695652
4.93478260869565,4986956521739.13,1499.34782608696,89.3478260869565
5.02173913043478,5004347826086.96,1500.21739130435,90.2173913043478
5.10869565217391,5021739130434.78,1501.08695652174,91.0869565217391
5.19565217391304,5039130434782.61,1501.95652173913,91.9565217391304
5.28260869565217,5056521739130.43,1502.82608695652,92.8260869565217
5.3695652173913,5073913043478.26,1503.69565217391,93.695652173913
5.45652173913043,5091304347826.09,1504.5652173913,94.5652173913043
9,900000000000,1045,115
9.17391304347826,917391304347.826,1045.86956521739,115.869565217391
9.34782608695652,934782608695.652,1046.73913043478,116.739130434783
9.52173913043478,952173913043.478,1047.60869565217,117.608695652174
9.69565217391304,969565217391.304,1048.47826086957,118.478260869565
9.8695652173913,986956521739.13,1049.34782608696,119.347826086957
10.0434782608696,1004347826086.96,1050.21739130435,120.217391304348
10.2173913043478,1021739130434.78,1051.08695652174,121.086956521739
10.3913043478261,1039130434782.61,1051.95652173913,121.95652173913
10.5652173913043,1056521739130.43,1052.82608695652,122.826086956522
10.7391304347826,1073913043478.26,1053.69565217391,123.695652173913
10.9130434782609,1091304347826.09,1054.5652173913,124.565217391304
9,4900000000000,1045,115
9.17391304347826,4917391304347.83,1045.86956521739,115.869565217391
9.34782608695652,4934782608695.65,1046.73913043478,116.739130434783
9.52173913043478,4952173913043.48,1047.60869565217,117.608695652174
9.69565217391304,4969565217391.3,1048.47826086957,118.478260869565
9.8695652173913,4986956521739.13,1049.34782608696,119.347826086957
10.0434782608696,5004347826086.96,1050.21739130435,120.217391304348
10.2173913043478,5021739130434.78,1051.08695652174,121.086956521739
10.3913043478261,5039130434782.61,1051.95652173913,121.95652173913
10.5652173913043,5056521739130.43,1052.82608695652,122.826086956522
10.7391304347826,5073913043478.26,1053.69565217391,123.695652173913
10.9130434782609,5091304347826.09,1054.5652173913,124.565217391304
9,9000000000000,1045,115
9.17391304347826,9173913043478.26,1045.86956521739,115.869565217391
9.34782608695652,9347826086956.52,1046.73913043478,116.739130434783
9.52173913043478,9521739130434.78,1047.60869565217,117.608695652174
9.69565217391304,9695652173913.04,1048.47826086957,118.478260869565
9.8695652173913,9869565217391.3,1049.34782608696,119.347826086957
10.0434782608696,10043478260869.6,1050.21739130435,120.217391304348
10.2173913043478,10217391304347.8,1051.08695652174,121.086956521739
10.3913043478261,10391304347826.1,1051.95652173913,121.95652173913
10.5652173913043,10565217391304.3,1052.82608695652,122.826086956522
10.7391304347826,10739130434782.6,1053.69565217391,123.695652173913
10.9130434782609,10913043478260.9,1054.5652173913,124.565217391304
9,90000000000000,1045,115
9.17391304347826,91739130434782.6,1045.86956521739,115.869565217391
9.34782608695652,93478260869565.2,1046.73913043478,116.739130434783
9.52173913043478,95217391304347.8,1047.60869565217,117.608695652174
9.69565217391304,96956521739130.4,1048.47826086957,118.478260869565
9.8695652173913,98695652173913,1049.34782608696,119.347826086957
10.0434782608696,100434782608696,1050.21739130435,120.217391304348
10.2173913043478,102173913043478,1051.08695652174,121.086956521739
10.3913043478261,103913043478261,1051.95652173913,121.95652173913
10.5652173913043,105652173913043,1052.82608695652,122.826086956522
10.7391304347826,107391304347826,1053.69565217391,123.695652173913
10.9130434782609,109130434782609,1054.5652173913,124.565217391304
19,900000000000,1045,115
19.1739130434783,917391304347.826,1045.86956521739,115.869565217391
19.3478260869565,934782608695.652,1046.73913043478,116.739130434783
19.5217391304348,952173913043.478,1047.60869565217,117.608695652174
19.695652173913,969565217391.304,1048.47826086957,118.478260869565
19.8695652173913,986956521739.13,1049.34782608696,119.347826086957
20.0434782608696,1004347826086.96,1050.21739130435,120.217391304348
20.2173913043478,1021739130434.78,1051.08695652174,121.086956521739
20.3913043478261,1039130434782.61,1051.95652173913,121.95652173913
20.5652173913043,1056521739130.43,1052.82608695652,122.826086956522
20.7391304347826,1073913043478.26,1053.69565217391,123.695652173913
20.9130434782609,1091304347826.09,1054.5652173913,124.565217391304
19,4900000000000,1045,115
19.1739130434783,4917391304347.83,1045.86956521739,115.869565217391
19.3478260869565,4934782608695.65,1046.73913043478,116.739130434783
19.5217391304348,4952173913043.48,1047.60869565217,117.608695652174
19.695652173913,4969565217391.3,1048.47826086957,118.478260869565
19.8695652173913,4986956521739.13,1049.34782608696,119.347826086957
20.0434782608696,5004347826086.96,1050.21739130435,120.217391304348
20.2173913043478,5021739130434.78,1051.08695652174,121.086956521739
20.3913043478261,5039130434782.61,1051.95652173913,121.95652173913
20.5652173913043,5056521739130.43,1052.82608695652,122.826086956522
